"thread_name","post_content","post_date"
"b'GOG Database - A website that collects data on GOG games'","b'[quote_313]#Q&_^Q&Q#AVATAR:https://images.gog.com/3f9e109ac09308f7d52c607c8571e63d5fb482acca499a83e767dfff7f00d57d_avm.jpg#Q&_^Q&Q#USERNAME:Menacer#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:313#Q&_^Q&Q# \n   Some more missing: \n  \n   www.gog.com/news/release_jazzpunk \n   www.gog.com/news/release_jazzpunk_flavour_nexus_dlc_directors_cut_update \n   www.gog.com/news/new_release_obscure \n   www.gog.com/news/new_release_operation_flashpoint_goty \n   www.gog.com/news/original_war_is_back \n   www.gog.com/news/new_release_republic_the_revolution \n   www.gog.com/news/new_release_scratches_directors_cut \n   www.gog.com/news/new_release_second_sight \n   www.gog.com/news/release_blade_of_darkness \n   www.gog.com/news/release_slain \n   www.gog.com/news/release_sublevel_zero \n   www.gog.com/news/release_wallace_gromits_grand_adventures \n  #Q&_^Q&Q#LINK:313#Q&_^Q&Q#[/quote] \n  \n Thanks, took me a while to get through that list. This is current status: \n  \n Jazzpunk: already listed \n Jazzpunk: Flavour Nexus: already listed \n Operation Flashpoint: has been renamed to ""Arma: Cold War Assault"" \n Original War: added \n Republic the Revolution: added \n Scratches: added \n Second Sight: added \n Blade of Darkness: added \n Slain: already listed \n Sublevel Zero: already listed \n Wallace and Gromit\'s Grand Adventures: added'","2018-07-27 20:06:26"
"b'GOG Database - A website that collects data on GOG games'","b'[quote_315]#Q&_^Q&Q#AVATAR:https://images.gog.com/012b5223b56b6a969af8ff9c131cdb39a6cd6dd1bc99741cfd9b2f9094b5a492_avm.jpg#Q&_^Q&Q#USERNAME:WinterSnowfall#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:315#Q&_^Q&Q# \n   Just FYI, some of these older-and-no-longer-available-for-sale ids return incomplete/dubious JSON structures or missing data in fields you\'d expect to be mandatory, such as product name (can\'t remember which ones I\'ve tripped over, but there are a few). \n  \n   It may have gotten better since I ran my last exhaustive ID range scan, but do tread carefully, engage debug mode, expect the unexpected etc ;). \n  \n   P.S.: If you ever want to be thorough about it, I can always give you an export of my surveillance state db (which I\'m emphatically calling ""goggles""). \n  #Q&_^Q&Q#LINK:315#Q&_^Q&Q#[/quote] \n  \n I\'ve used your scan data for the development database, but for production I don\'t want the search results cluttered with bad entries. Don\'t worry, I think I\'m well prepared (also thanks for your data).'","2018-07-27 20:26:58"
"b'GOG Database - A website that collects data on GOG games'","b'[quote_320]#Q&_^Q&Q#AVATAR:https://images.gog.com/3f9e109ac09308f7d52c607c8571e63d5fb482acca499a83e767dfff7f00d57d_avm.jpg#Q&_^Q&Q#USERNAME:Menacer#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:320#Q&_^Q&Q# \n   I have one more game missing then: \n   1207664923 Divinity - Original Sin \n  #Q&_^Q&Q#LINK:320#Q&_^Q&Q#[/quote] \n  \n Thanks, added.'","2018-07-30 11:59:31"
"b'Comet - Galaxy Client for Linux'","b'[quote_32]#Q&_^Q&Q#AVATAR:https://images.gog.com/8fd8ebce55d2afc7d53f2457a2d0ce65b437b3b451a395ba7ff6c7f4f7b48a1d_avm.jpg#Q&_^Q&Q#USERNAME:Kristian#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:32#Q&_^Q&Q# \n   Well supposedly they do intend to bring Galaxy to Linux. Here is one person that seems to have the necessary skills to make that happen. So why not hire or contract him and/or others(like Ryan ""Icculus"" Gordon)? \n  #Q&_^Q&Q#LINK:32#Q&_^Q&Q#[/quote] \n  \n The technical part is not the issue, we\'ve seen many times before that there\'s just no interest on GOG\'s side.'","2018-08-02 01:02:26"
"b'Comet - Galaxy Client for Linux'","b'Sorry to interrupt, but could you please keep this thread about Comet and not let it drift off into yet another Galaxy for Linux discussion?'","2018-08-03 15:53:03"
"b'GOG Database - A website that collects data on GOG games'","b""[quote_323]#Q&_^Q&Q#AVATAR:https://images.gog.com/d4e9bc5e663b5bb414d7dd0b113131637c51b65666aa2ddefc5ba9bd00bb8314_avm.jpg#Q&_^Q&Q#USERNAME:Vovchigus#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:323#Q&_^Q&Q# \n   Is there a way to see longer time span for a price changes? For example, if we check [url=https://www.gogdb.org/product/1436955815]Albion[/url] then we can only two months price history :-( \n  #Q&_^Q&Q#LINK:323#Q&_^Q&Q#[/quote] \n  \n Albion has price data starting at June 2nd 2017, that's when I started properly collecting. Everything older is either completely gone or rubbish. It's also been quite a bit longer than two months :P. \n  \n  [quote_323]#Q&_^Q&Q#AVATAR:https://images.gog.com/d4e9bc5e663b5bb414d7dd0b113131637c51b65666aa2ddefc5ba9bd00bb8314_avm.jpg#Q&_^Q&Q#USERNAME:Vovchigus#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:323#Q&_^Q&Q# \n   Will you also consider adding history lowest discount to a game page, please? \n  #Q&_^Q&Q#LINK:323#Q&_^Q&Q#[/quote] \n  \n I don't consider that necessary as the price chart makes it very easy to tell the lowest price.""","2018-08-03 17:29:14"
"b'Comet - Galaxy Client for Linux'","b""[quote_42]#Q&_^Q&Q#AVATAR:https://images.gog.com/fe77d6bf4f98fcc8afd07e1a75f04c997a812bb7a56fd48cd420d75d48721668_avm.jpg#Q&_^Q&Q#USERNAME:Ganni1987#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:42#Q&_^Q&Q# \n   Yesterday I got in touch with the Heroes of Hammerwatch dev, if they were to release a Linux version on GOG without Multiplayer support (since it relies on Galaxy), do you think Comet would be able to make it work and if yes, does he need to have any pre-requisites? \n  \n   In one of the emails, he mentioned that most likely the Linux version on Steam already comes with libGalaxy64.so, I'm not sure if that's enough. \n  #Q&_^Q&Q#LINK:42#Q&_^Q&Q#[/quote] \n  \n The best thing to do would be to build the game as if a Galaxy client is present but fail gracefully if it isn't. This allows for a single binary to work in both cases and offers maximum convenience for both users and developers. Also please no stubbing out unsupported interfaces, if something breaks it's my responsibility to make it work. \n  \n I'd be very happy to work directly with the developer, I just haven't contacted them because don't think the project is good enough to warrant official support. If others want to ask for it that's fine though. \n  \n  [quote_43]#Q&_^Q&Q#AVATAR:https://images.gog.com/577b03385f9046ef0843a371b2e00b3548bb07ffaee12baf33bbe19d73feb3e2_avm.jpg#Q&_^Q&Q#USERNAME:DarkTheRaven#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:43#Q&_^Q&Q# \n   Linux and Mac 1v1 \n  \n   who wins? \n  #Q&_^Q&Q#LINK:43#Q&_^Q&Q#[/quote] \n  \n Could you please keep this crap out of here?""","2018-08-03 23:30:00"
"b'GOG Database - A website that collects data on GOG games'","b""I am thinking about what search filters to implement. These are the ones I've currently come up with: \n  \n Order by: name, rating, confidence rating, reviews count, ratings count, release date, price \n Filter by: platform, feature, genre \n  \n Confidence rating is going to be the [url=https://steamdb.info/blog/steamdb-rating/]SteamDB algorithm[/url]. \n If you have any suggestions please leave a comment and I'll consider it. Can't make any promises about including them though as they might prove to be too slow or difficult to implement.""","2018-08-07 21:36:47"
"b'GOG Database - A website that collects data on GOG games'","b'[quote_328]#Q&_^Q&Q#AVATAR:https://images.gog.com/a80269a57ae826b4401bc6d687d415d02b103d07e533e4ca482f2c887c1ac468_avm.jpg#Q&_^Q&Q#USERNAME:phaolo#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:328#Q&_^Q&Q# \n   What about type and system? \n   Also, can you add the filters to the changelog too? (e.g: bonus files) \n  #Q&_^Q&Q#LINK:328#Q&_^Q&Q#[/quote] \n  \n Type is a good idea, system should be what I called platform. \n  \n  [quote_329]#Q&_^Q&Q#AVATAR:https://images.gog.com/012b5223b56b6a969af8ff9c131cdb39a6cd6dd1bc99741cfd9b2f9094b5a492_avm.jpg#Q&_^Q&Q#USERNAME:WinterSnowfall#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:329#Q&_^Q&Q# \n      [quote_327]#Q&_^Q&Q#AVATAR:https://images.gog.com/c4c8a116fe99a8f12bf9948bd327cf98374dc328d2b276559a5bcb15a648fd97_avm.jpg#Q&_^Q&Q#USERNAME:Yepoleb#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:327#Q&_^Q&Q# \n       Order by: name, rating, confidence rating, reviews count, ratings count, release date, price \n      #Q&_^Q&Q#LINK:327#Q&_^Q&Q#[/quote]#Q&_^Q&Q#AVATAR:https://images.gog.com/012b5223b56b6a969af8ff9c131cdb39a6cd6dd1bc99741cfd9b2f9094b5a492_avm.jpg#Q&_^Q&Q#USERNAME:WinterSnowfall#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:329#Q&_^Q&Q# \n   + latest update \n  \n      [quote_327]#Q&_^Q&Q#AVATAR:https://images.gog.com/c4c8a116fe99a8f12bf9948bd327cf98374dc328d2b276559a5bcb15a648fd97_avm.jpg#Q&_^Q&Q#USERNAME:Yepoleb#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:327#Q&_^Q&Q# \n       Filter by: platform, feature, genre \n      #Q&_^Q&Q#LINK:327#Q&_^Q&Q#[/quote]#Q&_^Q&Q#AVATAR:https://images.gog.com/012b5223b56b6a969af8ff9c131cdb39a6cd6dd1bc99741cfd9b2f9094b5a492_avm.jpg#Q&_^Q&Q#USERNAME:WinterSnowfall#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:329#Q&_^Q&Q# \n   + author / publisher ... and perhaps some people will find a ""supported languages"" filter useful (I\'m not one of them, but thought it was worth mentioning) \n  #Q&_^Q&Q#LINK:329#Q&_^Q&Q#[/quote] \n  \n Latest update could be a bit more challenging but should be doable. Developer and language filters are easy. \n  \n Thanks for your suggestions!'","2018-08-07 22:26:04"
"b'Ye olde GOG product ids public API charting enterprise'","b'[quote_171]#Q&_^Q&Q#AVATAR:https://images.gog.com/012b5223b56b6a969af8ff9c131cdb39a6cd6dd1bc99741cfd9b2f9094b5a492_avm.jpg#Q&_^Q&Q#USERNAME:WinterSnowfall#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:171#Q&_^Q&Q# \n   I will consider posting a frequency distribution graph of the entire ID range with the data I have at this point... that is bound to raise some eyebrows. \n  #Q&_^Q&Q#LINK:171#Q&_^Q&Q#[/quote] \n  \n An XY graph with release date and product ID as the axes could be useful.'","2018-08-08 21:20:43"
"b'Comet - Galaxy Client for Linux'","b""[quote_46]#Q&_^Q&Q#AVATAR:https://images.gog.com/4cd7f23e4b97f240de0eb09de7b4732d4ac7104cecf962c5f78637d785dfdec6_avm.jpg#Q&_^Q&Q#USERNAME:dyrvere#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:46#Q&_^Q&Q# \n  Q: Will you be keeping the daemon in mind as core where the QT UI will be optional, I love when things have minimal dependencies to keep track of. Again, thanks a bunch for figuring this stuff out!  \n   #Q&_^Q&Q#LINK:46#Q&_^Q&Q#[/quote]  \n   \n  Yes, I am planning to keeping the daemon and GUI separated. \n  [quote_47]#Q&_^Q&Q#AVATAR:https://images.gog.com/9daa6d68f78f5480145e856dfb77fb12a0c41b6de147e8b63aac5f26adc76911_avm.jpg#Q&_^Q&Q#USERNAME:john_hatcher#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:47#Q&_^Q&Q# \n   Maybe this is a stupid questions, but wouldn't you need games running on Linux with multiplayer support? I can't think of a reason a company would include the multiplayer part of a game (in the Linux version) when there is no Galaxy for Linux? \n  #Q&_^Q&Q#LINK:47#Q&_^Q&Q#[/quote] \n  \n Of course we need the games to support it, but the client has to be developed first. I am aware that this project isn't very useful right now.""","2018-08-11 02:06:31"
"b'The ""what did just update?"" thread'","b'[quote_20575]#Q&_^Q&Q#AVATAR:https://images.gog.com/fe1fc60759069d2c3a1cf218867d804b3c04631ee6f9f491d76ae2c00fc6a657_avm.jpg#Q&_^Q&Q#USERNAME:kbnrylaec#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:20575#Q&_^Q&Q# \n   GOG do stupid things again. \n   gogdb.org record a flooding of ""Public -&gt; Unlisted"" followed by ""Unlisted -&gt; Public"". \n  \n   GOG used to do similar stupid things for a few games randomly. \n   This time they did it to hundreds of games. \n  #Q&_^Q&Q#LINK:20575#Q&_^Q&Q#[/quote] \n Wow, thanks for noticing this. I think I\'m going to clean those entries tomorrow as they aren\'t really useful and just make the changelog hard to read. \n  \n Edit: Entries are removed, there were about 300 games that have been changed.'","2018-08-12 03:22:45"
"b'GOG Database - A website that collects data on GOG games'","b'Just a quick notice, Postgres backups are now limited to the last 5 days in preparation for the next big update which will massively increase the file size. \n  \n  [quote_331]#Q&_^Q&Q#AVATAR:https://images.gog.com/2cb98f22a170352a32e8c7d57fb4becfd0723eb419c2e856ad8ee0910c2a8499_avm.jpg#Q&_^Q&Q#USERNAME:ssokolow#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:331#Q&_^Q&Q# \n   Order by: discount (percentage) \n   Filter by: price, discount \n  #Q&_^Q&Q#LINK:331#Q&_^Q&Q#[/quote] \n  \n Thanks for your suggestion. \n  \n  [quote_331]#Q&_^Q&Q#AVATAR:https://images.gog.com/2cb98f22a170352a32e8c7d57fb4becfd0723eb419c2e856ad8ee0910c2a8499_avm.jpg#Q&_^Q&Q#USERNAME:ssokolow#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:331#Q&_^Q&Q# \n   Also, convention says that the information given as ""If you found bugs or want to request a feature, you can contact me on freenode IRC (##gogdb), Discord (Yepoleb#6459), Steam or post them in the GOG community topic. Source code is hosted on Github. "" on the landing page should be part of the site footer. \n  #Q&_^Q&Q#LINK:331#Q&_^Q&Q#[/quote] \n  \n Good idea, I have added it to my todo list.'","2018-08-14 03:14:36"
"b'Ye olde GOG product ids public API charting enterprise'","b'[quote_174]#Q&_^Q&Q#AVATAR:https://images.gog.com/012b5223b56b6a969af8ff9c131cdb39a6cd6dd1bc99741cfd9b2f9094b5a492_avm.jpg#Q&_^Q&Q#USERNAME:WinterSnowfall#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:174#Q&_^Q&Q# \n   Here you go, but remember that you asked for it :). Filtered out the first 10 ids and some noise from my initial full range scan, so this is just useful incremental data. \n  \n   Ended up using [b]matplotlib[/b] for the plot in the end, felt more comfortable with it. \n  #Q&_^Q&Q#LINK:174#Q&_^Q&Q#[/quote] \n  \n Very nice chart, thanks for making it! I expected at least some patterns but this indeed looks very random.'","2018-08-14 18:16:04"
"b'GOG Database - A website that collects data on GOG games'","b'Going to do the update now, please wish me luck.'","2018-08-15 00:24:00"
"b'GOG Database - A website that collects data on GOG games'","b""The site is back but the database updates are paused for now because I'm running out of memory on the server. Fix could take some time. \n  \n Edit: Got the memory error fixed for now. The initial scan for builds will be running for the next few hours, regular updates should continue tomorrow.""","2018-08-15 02:06:04"
"b'GOG Database - A website that collects data on GOG games'","b""[quote_337]#Q&_^Q&Q#AVATAR:https://images.gog.com/012b5223b56b6a969af8ff9c131cdb39a6cd6dd1bc99741cfd9b2f9094b5a492_avm.jpg#Q&_^Q&Q#USERNAME:WinterSnowfall#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:337#Q&_^Q&Q# \n   If you're using the content-system API endpoints to get the build info, I think you're going to run into an unpleasant kind of surprise. It is probably the most throttled API out there and you'll start getting 509 HTTP errors once you exceed what the GOGBear deems to be an acceptable quota. I hope you have a wait and retry loop in place... \n  #Q&_^Q&Q#LINK:337#Q&_^Q&Q#[/quote] \n  \n Not a problem if you provide the appropriate headers and an auth token. My biggest enemy is the Python garbage collection at the moment.""","2018-08-15 15:50:15"
"b'GOG Database - A website that collects data on GOG games'","b'[quote_339]#Q&_^Q&Q#AVATAR:https://images.gog.com/efc780a273eff0c808dc7692ed2049e0f456a167af84e40426480e9bd6edceea_avm.jpg#Q&_^Q&Q#USERNAME:diegozone3000#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:339#Q&_^Q&Q# \n   Does the server hosting GOG DB happen to be located in Germany? \n  #Q&_^Q&Q#LINK:339#Q&_^Q&Q#[/quote] \n Yes \n  \n  [quote_339]#Q&_^Q&Q#AVATAR:https://images.gog.com/efc780a273eff0c808dc7692ed2049e0f456a167af84e40426480e9bd6edceea_avm.jpg#Q&_^Q&Q#USERNAME:diegozone3000#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:339#Q&_^Q&Q# \n   I get several games as ""UNLISTED"", see my thread here: \n  #Q&_^Q&Q#LINK:339#Q&_^Q&Q#[/quote] \n Don\'t trust the stuff GOG DB spits out right now, I\'m still in the process of fixing the update script. \n  \n Edit: After looking into this, it seems like it\'s indeed the German IP blocks kicking in. I\'m already considering relocating the server to somewhere without such strict censorship.'","2018-08-15 17:20:45"
"b'Several games seem to be unlisted!'","b""I can confirm it's German geoblock.""","2018-08-15 18:26:08"
"b'GOG Database - A website that collects data on GOG games'","b'Update is finally complete, you can now fully enjoy the builds tab on all supported games.'","2018-08-15 19:38:13"
"b'GOG Database - A website that collects data on GOG games'","b""[quote_343]#Q&_^Q&Q#AVATAR:https://images.gog.com/efc780a273eff0c808dc7692ed2049e0f456a167af84e40426480e9bd6edceea_avm.jpg#Q&_^Q&Q#USERNAME:immi101#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:343#Q&_^Q&Q# \n      [quote_341]#Q&_^Q&Q#AVATAR:https://images.gog.com/c4c8a116fe99a8f12bf9948bd327cf98374dc328d2b276559a5bcb15a648fd97_avm.jpg#Q&_^Q&Q#USERNAME:Yepoleb#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:341#Q&_^Q&Q# \n       Edit: After looking into this, it seems like it's indeed the German IP blocks kicking in. I'm already considering relocating the server to somewhere without such strict censorship. \n      #Q&_^Q&Q#LINK:341#Q&_^Q&Q#[/quote]#Q&_^Q&Q#AVATAR:https://images.gog.com/efc780a273eff0c808dc7692ed2049e0f456a167af84e40426480e9bd6edceea_avm.jpg#Q&_^Q&Q#USERNAME:immi101#Q&_^Q&Q#GROUP:4#Q&_^Q&Q#LINK:343#Q&_^Q&Q# \n   you can avoid the regional blocking for all website APIs by setting the cookie 'gog_lc' to something different than 'DE_EUR_de-DE', like: 'US_USD_en-US'. \n   The IP-based blocking only kicks in if you actually attempt to buy a game or if you don't provide the cookie in your request. \n   The galaxy APIs for getting product/build information don't do any regional blocking afaik. \n  #Q&_^Q&Q#LINK:343#Q&_^Q&Q#[/quote] \n  \n I'm already doing that to get USD prices. It's not working anymore.""","2018-08-15 20:48:56"
